id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
78I7Xsd0df3R2SSI7DUBki,y u? (Jonny Sum Rave Mix),"Ella Rosa, Jonny Sum",4,2023-05-05,0.656,0.819,11,-9.494,0,0.00142,0.715,0.0479,0.433,139.999,288000,4
3jeXlLdsdXoDadmSlagxDU,ruin my lyf (99makaveli Jersey Club Remix),Ella Rosa,4,2023-05-05,0.702,0.596,10,-8.933,0,0.0234,0.757,0.112,0.362,153.95,159127,4
5x3JvTAgRG4SQMYsaYzTFU,ruin my lyf (Andy Regos Remix),Ella Rosa,3,2023-05-05,0.828,0.303,8,-14.599,1,0.0533,0.808,0.105,0.229,130.014,177808,4
2nqPiVE7vKPiHyttanWfXi,Zonnetje Op M'n Porem,Didier Armeni,55,2019-03-28,0.64,0.516,5,-7.441,0,0.296,1.63e-05,0.212,0.637,124.934,161358,4
64vBCC1lpjEnF10CkDiDhv,Every Morning,Chris Lorenzo,55,2019-10-11,0.795,0.981,6,-4.665,1,0.00119,0.91,0.0519,0.666,128.0,196406,4
2qLcJOLrh6Djda4uLbldSA,Faithful,"Drake, dvsn, Pimp C",57,2016-05-06,0.536,0.449,1,-10.499,1,0.11,1.49e-05,0.284,0.171,99.889,290133,4
1LJNfYQbRd9l7T8shEpzQn,Feel It - MJ's VIP Mix,"MJ Cole, piri, Tommy Villiers",12,2023-05-19,0.82,0.56,8,-6.578,0,0.00489,0.00788,0.0629,0.698,131.982,186234,4
7MjSipTto9QljYzZnloXOn,Views,Drake,59,2016-05-06,0.395,0.852,5,-5.896,1,0.0657,0.0,0.262,0.112,76.428,311960,4
35PofXWEoF8DnGTA1SIuyJ,New Type (feat. Childish Gambino),"Summer Walker, Childish Gambino",49,2023-05-19,0.702,0.419,1,-11.552,0,0.674,0.000207,0.104,0.384,135.061,265907,4
0UnTaVkntyh3vqvLEvbpQx,In Your Eyes (with Doja Cat) - Remix,"The Weeknd, Doja Cat",62,2020-05-21,0.679,0.731,7,-5.522,0,0.00518,0.000127,0.0614,0.727,99.984,237912,4
6n7rJUcwmQDestMYXoSoZF,All Cried Out (feat. Alex Newell) - Radio Edit,"Blonde, Alex Newell",59,2015-04-10,0.657,0.757,0,-5.257,0,0.428,0.0,0.0728,0.672,122.056,170716,4
341nbKUAxzQ4MWsAVmSpu1,I Stay in Bed These Days Too Much,Salami Rose Joe Louis,49,2020-12-11,0.668,0.481,10,-17.023,0,0.904,0.974,0.164,0.44,99.981,116000,4
3FwSGFXzoODJ3igRA06DhV,Rare,Ralph Castelli,56,2021-12-08,0.719,0.482,3,-11.691,0,0.271,0.401,0.0655,0.71,119.961,184000,4
67r7ZHxVxONN9ZQk05AQVL,Do You Miss Me?,PinkPantheress,56,2022-11-15,0.647,0.871,11,-7.144,0,0.0976,0.000534,0.173,0.643,129.928,128853,4
0pN8Pr5NDne7hAhTF4Jpe0,Sabbath,Meltycanon,45,2019-05-19,0.398,0.297,1,-13.976,0,0.491,0.811,0.13,0.293,174.105,104908,4
5byhrMTNyYYCSBmAtLpanr,Dorkiest Jam Since Dawn of Time,Salami Rose Joe Louis,39,2017-04-17,0.8,0.348,2,-16.851,1,0.658,0.417,0.11,0.202,95.005,141600,4
5LbyS1B9dY1NSy6mobmesw,Pour,Contour,49,2021-05-21,0.726,0.402,4,-8.984,0,0.699,0.0491,0.194,0.481,89.974,64114,4
4IECI8UbgXYqLQuVpgxN0u,Cyanotype of Blue,Salami Rose Joe Louis,47,2017-04-17,0.644,0.201,0,-14.571,1,0.783,0.859,0.112,0.48,99.927,105600,4
060uvmnlbk8VayJpMiIPy3,Suddenly,Salami Rose Joe Louis,38,2019-08-30,0.433,0.344,8,-15.176,1,0.932,0.887,0.0969,0.145,116.648,105600,4
7jNIcMRDjKsOzqkVnnw1oL,Bweyy,"Mndsgn, Swarvy",51,2013-11-12,0.674,0.299,10,-18.782,0,0.867,0.86,0.147,0.672,88.723,78187,4
1xGRIWjzzNd5QMMaxKBj2e,Heads Turn to Paintings,Salami Rose Joe Louis,40,2019-08-30,0.461,0.308,6,-15.724,0,0.961,0.977,0.108,0.13,112.105,70000,3
5KadTBlx4Ixr0YPG6VpyYC,LOST YOU,"veggi, Lowgo, Benita",35,2022-02-11,0.651,0.769,4,-7.017,0,0.68,0.0,0.449,0.299,114.28,170313,4
5xZU3pah1nptTzFKDJBkc9,I Know Now (2003),Ojerime,54,2018-06-22,0.737,0.511,2,-10.499,1,0.365,0.00718,0.0891,0.77,131.001,118500,4
0OkXks3GQbQtWNEOZQ2EJ1,Spiral,"Tommy Lunaire, Rau_Ze",38,2022-05-20,0.911,0.422,0,-10.497,0,0.403,0.04,0.35,0.261,119.001,223626,4
0EzVcavTFL5YEj0945ifIi,Pjanoo - Radio Edit,Eric Prydz,50,2008,0.604,0.878,7,-4.956,0,0.000555,0.827,0.107,0.838,125.986,157427,4
5nc35fYrpKw3EPd5i9jqqP,Spiritual,Burna Boy,45,2019-07-25,0.884,0.714,6,-5.989,0,0.144,1.01e-05,0.143,0.644,113.025,221880,4
0hnfvkzawEjVVxBUWDEnEL,Dangerous (feat. Ayra Starr),"Cheque, Ayra Starr",50,2021-09-22,0.561,0.585,4,-5.218,0,0.258,0.000514,0.102,0.292,102.017,178918,4
00L3bL1Nu22e6HPRq7R0go,Vox,OG MarlynMonROLLUP,46,2023-01-10,0.793,0.747,6,-7.09,1,0.0123,1.79e-06,0.134,0.428,125.063,59670,4
1s3AJx7XASsPSA2cKJdXG6,Lovey Dovey (Feat. meenoi),"BIG Naughty, MEENOI",46,2022-05-04,0.73,0.632,7,-6.406,0,0.396,5.35e-06,0.0836,0.558,90.007,219093,4
20gi7fdusYZmDvsj8hBd3Z,Modern Mirza,Raf Saperra,49,2022-12-02,0.782,0.764,2,-6.096,1,0.249,3.86e-05,0.0725,0.961,90.999,213132,4
7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,Drake,77,2023-04-07,0.828,0.441,10,-8.562,0,0.0757,8.68e-06,0.295,0.533,140.009,272113,4
5SoDaPgXA4C2BuTPPInaV2,Science,Burna Boy,52,2022-07-07,0.873,0.713,6,-5.614,0,0.0219,0.0214,0.336,0.839,101.996,201794,4
3yphjkz7V5xFXdfBEXVKL6,Cupid - Twin Ver.,FIFTY FIFTY,80,2023-09-22,0.792,0.664,2,-5.598,1,0.321,0.0,0.283,0.666,120.041,173462,4
3c8QXE2NQBVrtMSTXAofor,Bites on My Neck,yeule,36,2022-02-04,0.34,0.716,5,-6.485,1,0.0236,0.011,0.315,0.174,150.009,288574,4
4lTC96tH07iLNHCmuFn3rS,DREAMER,The Blaze,53,2023-03-10,0.67,0.518,9,-10.82,0,0.507,0.027,0.0971,0.239,122.953,339453,4
51rPRW8NjxZoWPPjnRGzHw,Tadow,"Masego, FKJ",81,2018-09-07,0.704,0.487,9,-6.407,0,0.669,8.64e-05,0.111,0.313,121.726,301893,4
6WfL1pwMyFf3IvFWLnre4P,Work It - Soulwax Remix,"Marie Davidson, Soulwax",53,2019-04-03,0.846,0.737,0,-8.611,1,0.319,0.494,0.0701,0.848,125.018,286080,4
17E3lZxFJnO49Gb0tdgVn0,Joy,salute,51,2021-09-17,0.663,0.971,4,-3.014,1,0.0204,0.00379,0.0669,0.683,132.049,281381,4
0U0ldCRmgCqhVvD6ksG63j,Nightcall,Kavinsky,73,2010,0.532,0.874,9,-5.183,0,0.00842,0.012,0.452,0.361,91.038,258413,4
62tGzw9OJOwDcjPBnMPCuj,No More Lies,"Thundercat, Tame Impala",65,2023-04-25,0.601,0.836,10,-4.574,0,0.0928,6.33e-05,0.141,0.492,97.999,327218,4
13DNuiQyuTDcAw6Y8thZFM,BRAND NEW BITCH,COBRAH,60,2022-06-22,0.873,0.627,8,-7.064,1,0.0501,0.00465,0.153,0.504,123.031,196000,4
5ADT1DgRH94JdXcAy1IxMj,L.U.V.,kryptogram,53,2021-04-30,0.691,0.807,6,-6.489,1,0.0635,0.865,0.0924,0.373,130.011,154000,4
3X2Aw6bQ7TfMMKsTzjTlDg,Waterfall,"Disclosure, RAYE",60,2022-03-22,0.691,0.733,11,-6.887,0,0.0212,5.61e-05,0.0894,0.834,128.038,232120,4
2qglQQgP1vD3ayKROW4wNX,ANGEL,Sam Gellaitry,29,2022-09-23,0.729,0.667,9,-5.762,1,0.0718,0.0,0.224,0.687,144.214,123451,4
7kpsm0FNPyRtpoyAH8n3Hx,No Other (feat. Ragga Twins),"Sammy Virji, Ragga Twins",45,2022-04-08,0.906,0.757,7,-3.521,1,0.0284,0.00021,0.0625,0.743,130.048,158000,4
4RKKsJyAx4ichXdp3YYvf0,Queen of Hearts,"Dips & Lo-Wu, DIPS, Lo-Wu",22,2021-08-12,0.852,0.489,0,-9.131,1,0.221,0.0086,0.07,0.481,130.004,241250,4
17lNneB8PxBx8rttZDywXU,Run Away With You,"salute, No Rome",36,2023-05-05,0.635,0.932,8,-6.565,1,0.0185,0.00016,0.122,0.29,139.045,252086,4
1yIi7qRdybE4yY1V0YdOKG,Find My Way Home,Sammy Virji,62,2018-12-12,0.726,0.728,6,-7.381,1,0.116,5.66e-05,0.061,0.504,136.09,258859,4
4dJsbFmhri91euJQbhVqT8,I Just Wanna Dance,"Higgo, mustbejohn",42,2023-01-06,0.596,0.833,5,-7.453,0,0.0796,0.00369,0.129,0.436,132.095,163750,4
1HzVoPGDJajmXaEOzjEdwN,words - Higgo Remix,"piri, Tommy Villiers, Higgo",43,2022-06-10,0.675,0.56,1,-7.052,0,0.0067,0.000323,0.29,0.502,134.106,173284,4
5X78zXRKBpf6089Y348Wne,Homies (feat. Henry Wu),"Fred again.., Henry Wu",54,2021-10-12,0.774,0.824,6,-6.344,1,0.12,0.000233,0.635,0.827,120.026,181023,4
3G1YAm52YxIp0jlxalE0hK,soulboy - IZCO Remix,"p-rallel, Greentea Peng, IZCO",55,2020-08-28,0.624,0.688,6,-4.075,0,0.0331,0.00976,0.146,0.558,154.98,229320,4
3hhYrF8zUej90x3MjavLct,Blow Up,Leonardo Das Cabrio,44,2021-07-30,0.881,0.626,8,-7.033,0,0.117,0.0725,0.126,0.524,119.009,193613,4
6B2uIq7JV0UfleZOHAulKD,I Feel Fantastic,Riovaz,62,2021-12-07,0.771,0.536,11,-16.116,0,0.194,0.00919,0.153,0.688,135.684,146939,4
7fhg7ofLpD5Maiy9Iy2PJC,Time Goes By,Take Van,43,2022-03-31,0.591,0.584,3,-8.644,0,0.0265,0.803,0.153,0.422,87.007,121379,4
00B3cITDbSBY9GeKZvxw9M,Feel It,"MJ Cole, piri, Tommy Villiers",34,2023-01-20,0.723,0.553,8,-5.565,0,0.226,0.0113,0.0919,0.178,135.027,192000,4
2I2pMXYvd8Tx40VfbGKepm,Final Fantasy - Original Mix,"AC Slater, Kaleena Zanders",45,2019-05-31,0.89,0.647,11,-5.929,0,0.0234,0.000164,0.0996,0.293,127.957,175000,4
2flqiTbuPeDZXxgEW67rxw,Freefall (feat. Durand Bernarr),"KAYTRANADA, Durand Bernarr",55,2019-12-13,0.532,0.671,1,-8.576,0,0.0542,0.000428,0.104,0.309,105.899,181160,4
3fvsxmytTns1ApIWBqfANZ,Temptation (feat. Poppy Baskcomb),"Jess Bays, Poppy Baskcomb",69,2022-02-18,0.744,0.703,3,-8.111,0,0.0195,0.00449,0.141,0.819,125.023,172197,3
4LEU14gZpGPwjbdJm58fz4,Gangster Time,"Interplanetary Criminal, Killa P",39,2022-10-28,0.893,0.686,1,-7.785,1,0.018,0.00655,0.184,0.786,133.943,207000,4
6w7eHZFNdOpg2teEBCqjy2,on & on - Sammy Virji Remix,"piri & tommy, Sammy Virji, Tommy Villiers",57,2022-09-23,0.833,0.765,11,-3.792,0,0.165,0.00723,0.0957,0.797,127.947,131959,4
64sLWorIaupvXoJyyX9ND7,Banglez Ting (feat. Giggs),"Steel Banglez, Giggs",24,2021-07-29,0.57,0.775,0,-7.916,1,0.0295,7.95e-05,0.72,0.419,82.466,200727,4
3afFf3gFQXm7QYiD3m6giJ,"Shake It For Me (feat. Ms Banks, BackRoad Gee & Kwengface)","Steel Banglez, Kwengface, BackRoad Gee, Ms Banks",13,2023-05-18,0.778,0.654,1,-7.833,1,0.142,6.63e-06,0.198,0.431,143.26,182620,4
61KNuxKscWftNAfDY99DNj,Holla Banglez (feat. Chip),"Steel Banglez, Chip",14,2023-05-18,0.615,0.597,2,-8.47,0,0.398,0.0,0.21,0.404,102.575,157182,4
0xA2vodQ487OMYUmFfMPmS,Takeover (feat. Not3s & Blanco),"Steel Banglez, Not3s, Blanco",23,2023-05-19,0.841,0.563,6,-8.468,0,0.236,0.000553,0.174,0.638,143.131,212636,4
0gVQ0FMwoLuCvZU0Urtob5,Mums House (feat. MoStack),"Steel Banglez, MoStack",12,2023-05-18,0.746,0.556,10,-9.715,0,0.665,3.19e-05,0.0875,0.305,116.981,205090,4
78KyOmqWmqLkQcXO1cA7MO,Fashion Week (feat. AJ Tracey & MoStack),"Steel Banglez, AJ Tracey, MoStack",56,2019-03-21,0.694,0.757,11,-6.899,0,0.272,0.000161,0.0995,0.703,97.167,201999,4
73uX12569oGH1dXdxS2JIA,Pasina,"Jaz Dhami, Steel Banglez, Ikka, Sneakbo",7,2014-11-07,0.767,0.645,1,-9.175,1,0.0058,1.27e-05,0.107,0.52,102.025,218597,4
15rEEVR9tYJS4hbubgS3u7,47 (feat. Stefflon Don),"Sidhu Moose Wala, MIST, Steel Banglez, Stefflon Don",53,2019-10-10,0.542,0.635,9,-7.768,1,0.0756,7.54e-06,0.372,0.544,93.42,194250,4
1qVaG6zblKYF7iqbwIgWXz,Tu Kehdeh (feat. Steel Banglez & Valentyn),"Mickey Singh, Steel Banglez, Valentyn",17,2016-05-28,0.423,0.518,2,-8.494,1,0.263,0.0,0.124,0.338,125.618,228571,4
0HaRLPnr887lcQM2YQzkff,For My Hand (feat. Ed Sheeran),"Burna Boy, Ed Sheeran",73,2022-07-07,0.87,0.479,9,-7.779,1,0.161,0.000157,0.209,0.717,104.059,159124,4
6UbWYuDxDYmYYhsNYuYPPC,Rollercoaster (feat. J Balvin),"Burna Boy, J Balvin",55,2022-07-07,0.774,0.687,9,-9.994,1,0.116,0.0012,0.129,0.791,98.993,187269,4
53qgm0EodU6ll3efNtapaT,N.L.S. (Nach Le Soniye),Raf Saperra,39,2023-03-09,0.851,0.773,3,-9.065,0,0.0924,0.0,0.146,0.717,138.96,198561,4
2AL0YvQ2rjIBBi7T1DPJ2Y,Sober,KiLLOWEN,59,2023-01-16,0.66,0.737,2,-8.776,1,0.228,0.00388,0.0875,0.706,133.924,107524,4
1Ef6RP9JhfkACpYhpLCmFZ,Stadium Rave,Spongebob Squarepants,49,2009-07-14,0.718,0.879,11,-10.478,1,1.42e-05,0.828,0.0779,0.76,124.978,67960,4
2xoeyiHgdFQtALq4bjwscy,Poolside (feat. Katy Alex),"Sammy Virji, Katy Alex",33,2022-08-19,0.767,0.843,2,-4.312,0,0.00831,4.99e-05,0.393,0.454,130.933,176000,4
5zuex7tbGFz0gSHlrMvQdu,COULD BE WRONG,LOSTBOYJAY,73,2022-12-02,0.875,0.772,0,-8.472,1,0.0233,0.0016,0.316,0.826,129.024,186047,4
0dFdGPVLs3k0z9ezYWZzUa,Intimidated (feat. H.E.R.),"KAYTRANADA, H.E.R.",70,2021-11-19,0.738,0.75,11,-3.654,0,0.0167,0.00976,0.174,0.342,112.009,207840,4
0h4gJ87aCulnxfUDHfS3mn,Show Me Your Love,"Rachel Foxx, Joss Ryan",23,2021-03-19,0.768,0.71,5,-8.939,0,0.0187,0.0185,0.129,0.619,132.031,174545,4
2fzqWz8fV05O1RA6PfHFYc,All Of Me (Do For Love),"Blinkie, Bugzy Malone, Star.One",52,2023-04-18,0.666,0.792,8,-5.673,0,0.0139,0.00214,0.198,0.761,130.3,144004,4
2F5W5f8COoQKpoGqPcZ1EN,Nitelife - Armand Van Helden Retail Mix,Kim English,44,2011-08-01,0.793,0.556,1,-17.884,1,4.6e-05,0.289,0.0592,0.412,123.022,417402,4
1dAzJAv3aspszOMvmwZuh9,Ur Love - Original Mix,"Kobe JT, Minista",18,2018-12-21,0.813,0.681,7,-7.14,0,0.0462,0.433,0.174,0.437,132.034,236500,4
3oGcjB8hAH7LVlqHX6fpWn,Money,"Tentendo, honey",52,2023-03-03,0.901,0.603,11,-8.427,0,0.202,0.544,0.0914,0.714,126.009,214109,4
11VeLYoWaYKAyrmtuBOSyG,GOOD TIMES - MJ Cole Remix,"Jungle, MJ Cole",33,2022-11-30,0.605,0.849,11,-4.815,0,0.00451,0.76,0.266,0.339,133.033,229951,4
2DOeIdH8MIdnykM0H6sl8g,Pula,Sammy Virji,34,2022-04-08,0.918,0.671,0,-6.735,1,0.035,0.805,0.0953,0.671,129.997,242000,4
1RgSxLQeNP6lxP5iPoxBy4,Talkin' 2 U - Original Mix,Dirtytwo,19,2013-06-12,0.875,0.784,7,-8.126,1,0.00363,0.784,0.127,0.535,121.015,387000,4
3WPrjsHFgOMAkjHB0G6fe6,Heavy,"Leila McKenzie, Happy Cat Jay",21,2022-08-12,0.779,0.743,5,-4.071,0,0.0208,3.86e-06,0.0742,0.775,132.081,163636,4
2BAcbnk7JMYspiJip31953,AOT,dialE,62,2023-09-15,0.881,0.703,10,-8.145,0,0.0847,0.502,0.137,0.587,121.088,115041,4
1cc8vREAjTH1FhvLxfHEHe,AINT EASIER,JEV,54,2023-04-05,0.573,0.761,1,-9.079,1,0.00237,0.844,0.067,0.742,128.742,121846,4
6YjVrP2g7gJYh3aXkgnspC,Wait For It,salute,50,2023-02-06,0.732,0.885,1,-4.538,1,0.000639,0.00127,0.032,0.809,133.018,239668,4
54PGeitLMNZPRjA0Bhf6im,Luv 4 Real,"Fabich, Kasper G",36,2022-09-09,0.743,0.938,9,-8.721,0,0.00724,0.397,0.084,0.428,125.051,134929,4
3mPZgxRZnEerEhEsE1OKGy,Gotta Be,Isenberg,50,2021-02-02,0.791,0.786,2,-6.823,1,0.033,0.00953,0.373,0.517,128.024,154219,4
5a0w0ut0LDGUMAGOOi3My0,I'm Not Dreaming (Mystipsychotix Mix),K.C.Y.C.,9,1993-01-01,0.762,0.891,7,-7.954,1,0.00085,0.837,0.0581,0.592,123.016,371279,4
4sOwMKV6pDJWsJSZVUiN23,Moodswings,"K-Lone, Wilfy D",15,2021-11-12,0.867,0.609,7,-6.968,0,0.0168,0.869,0.152,0.472,125.998,263372,4
6b0tPQRutcg95vpaIkN5Fv,Baby Tell Me,Jeremy Sylvester,23,2010-05-14,0.642,0.951,7,-4.811,0,0.000667,0.105,0.0487,0.394,125.988,374000,4
5XlzuIySfqhqMv5MqjHj6H,Tell me Somethin',"Nas Elmes, Toomas",47,2021-08-18,0.78,0.872,11,-7.988,0,0.033,0.367,0.109,0.776,127.033,226772,4
5QBdR6aKmzfsTfERaekVMW,Set You Free,"Isenberg, Clarity",39,2021-01-12,0.701,0.768,1,-7.487,1,0.0184,0.674,0.271,0.355,126.003,160119,4
6g2QSIQtAsNDcNNAfnKZ6t,One Time (feat. Jords),"p-rallel, Jords",52,2022-03-25,0.814,0.715,1,-8.462,1,0.545,0.0,0.42,0.806,121.012,194222,4
4I58pzQEyFpHLXyDGekkCc,Function,"Tentendo, Jordan Dennis",46,2022-01-14,0.905,0.715,3,-7.141,0,0.0382,0.00623,0.14,0.245,128.03,197639,4
7cMAJ0HETLaFeZpUywLrUt,My Fear,Wittyboy,20,2022-06-10,0.696,0.94,11,-5.87,0,0.0227,0.384,0.0879,0.244,130.013,218769,4
0WSZeCxjrfsDsKgdlGQMTr,Only Us,Artmann,44,2021-01-22,0.812,0.45,5,-11.812,0,0.0361,0.876,0.076,0.403,127.994,226875,4
3T2frfWU5vhWdrvCKY67jZ,Catch Feels Get High,Shaolin Cowboy,43,2020-07-24,0.758,0.701,6,-8.422,1,0.0374,0.522,0.698,0.211,124.019,222581,4
3CmNsLH4Tq4Xs1xqe1u3VF,Only One,Deelay,0,2024-01-12,0.737,0.828,0,-7.64,0,0.000383,0.661,0.0393,0.732,125.998,339000,4
36LWU6uzZsIbTDQdLxBpi3,In My Soul,Never Dull,26,2020-02-28,0.853,0.675,10,-10.494,0,0.0498,0.0702,0.06,0.778,121.03,386785,4
358ufLmyzsDA0AUYINyDfZ,Peach Squash Sunday,"Eljé, JACK MARLOW",41,2023-02-20,0.816,0.558,5,-7.656,0,0.589,5.45e-06,0.15,0.664,139.923,154286,4
18VUnMt6Fr2OXhB0kACOwa,week end,ER!N.D,12,2021-01-15,0.834,0.558,10,-10.061,0,0.0945,9.87e-05,0.273,0.205,123.065,124893,4
63sLliVYvTftRNtsHyaE4T,It’s A Love Thing,Sharda,15,2022-08-31,0.713,0.871,9,-6.117,1,0.000253,0.813,0.0881,0.961,133.998,202000,4
1avKkhZvBHE8FsGAdrSRsp,Lisse,DELACOUR,48,2019-08-30,0.676,0.558,6,-10.646,0,0.0289,0.774,0.103,0.237,120.009,168000,1
3qLLNBpWO3XMmlpMc5bS0q,Through Glass,Taiki Nulight,52,2019-11-07,0.89,0.477,2,-5.876,1,0.0122,0.746,0.0812,0.531,125.987,156192,4
0ZyQzsbnHnYl2uLlsllYep,U & ME,Dale Howard,47,2021-02-26,0.801,0.84,6,-6.757,0,0.00393,0.806,0.107,0.668,128.023,180000,4
4JNaeitXL3Qlm5IwNsVOw7,Once Again - Jacques Waty Remix,"Brock Edwards, Jacques Waty",0,2021-08-27,0.896,0.908,0,-5.849,1,0.00806,0.00509,0.0841,0.767,130.078,327000,4
6t4VHEcJ7Kek9pgGHlDp6R,Push To Start (feat. No/Me),"Noizu, Westend, No/Me",69,2023-02-24,0.851,0.988,1,-6.013,0,0.00965,0.313,0.0639,0.671,128.017,181875,4
7LoWAhcGbxSkT6trTqXQR6,Intro,Juice WRLD,52,2018-12-10,0.558,0.384,6,-13.644,0,0.93,6.79e-05,0.604,0.829,75.956,74866,4
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Juice WRLD,83,2018-12-10,0.671,0.529,0,-7.226,1,0.0769,0.000335,0.0856,0.203,161.989,165820,4
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,84,2018-12-10,0.511,0.566,6,-7.23,0,0.349,0.0,0.34,0.218,83.903,239836,4
5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,Juice WRLD,76,2018-12-10,0.736,0.67,10,-6.702,1,0.186,0.0,0.114,0.845,130.032,169999,4
1a7WZZZH7LzyvorhpOJFTe,Wasted (feat. Lil Uzi Vert),"Juice WRLD, Lil Uzi Vert",75,2018-12-10,0.742,0.579,0,-5.024,1,0.0381,0.0,0.0952,0.502,144.994,258475,4
1fCeXjoRExPP2qwSBh2aST,Black & White,Juice WRLD,73,2018-12-10,0.776,0.736,7,-4.612,1,0.0802,0.0,0.159,0.233,147.946,186945,4
1BViPjTT585XAhkUUrkts0,Seigfried,Frank Ocean,72,2016-08-20,0.377,0.253,4,-11.155,0,0.975,0.000259,0.101,0.367,125.403,334570,3
34xTFwjPQ1dC6uJmleno7x,Godspeed,Frank Ocean,77,2016-08-20,0.399,0.0969,6,-12.578,1,0.929,0.000168,0.121,0.0758,109.54,177922,4
5k8LB57xOq8UUNVaKWSqrf,Futura Free,Frank Ocean,63,2016-08-20,0.266,0.678,1,-12.364,1,0.769,9.37e-05,0.503,0.201,83.434,564166,4
19YKaevk2bce4odJkP5L22,Nikes,Frank Ocean,73,2016-08-20,0.633,0.395,8,-9.638,1,0.692,0.000222,0.108,0.123,138.023,314075,4
2ZWlPOoWh0626oTaHrnl2a,Ivy,Frank Ocean,84,2016-08-20,0.575,0.386,9,-9.584,0,0.785,0.000289,0.229,0.466,116.408,249191,4
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,89,2016-08-20,0.545,0.545,9,-7.362,1,0.667,5.48e-05,0.417,0.549,159.94,184516,3
1IdZvb2XK8NmsovQlV6CPn,Be Yourself,Frank Ocean,64,2016-08-20,0.746,0.429,7,-11.143,1,0.985,0.0,0.149,0.932,88.413,86944,3
35xSkNIXi504fcEwz9USRB,Solo,Frank Ocean,72,2016-08-20,0.469,0.289,5,-10.625,0,0.85,2.48e-06,0.161,0.258,133.805,257380,4
4xR3MAscflQ262kMeiKshQ,Skyline To,Frank Ocean,67,2016-08-20,0.43,0.296,3,-13.645,1,0.882,6.21e-06,0.104,0.386,129.048,184600,4
5GUYJTQap5F3RDQiCOJhrS,Self Control,Frank Ocean,78,2016-08-20,0.581,0.21,8,-10.426,1,0.768,0.0,0.369,0.452,80.099,249668,4
2JUqYobT8NvARdPmc4ES2x,Good Guy,Frank Ocean,65,2016-08-20,0.525,0.131,0,-12.787,1,0.983,0.00433,0.12,0.811,107.007,66786,5
7eqoqGkKwgOaWNNHx90uEZ,Nights,Frank Ocean,79,2016-08-20,0.457,0.551,5,-9.36,0,0.427,1.15e-06,0.113,0.428,89.87,307151,4
2qtoRFCOEL1gRn5q9DJC7F,Solo (Reprise),Frank Ocean,63,2016-08-20,0.669,0.749,7,-6.811,0,0.413,0.0,0.0848,0.608,80.169,78743,4
17yrCsl1Ai6CZLBmGj6d6p,Pretty Sweet,Frank Ocean,63,2016-08-20,0.202,0.724,0,-6.742,1,0.258,0.0252,0.296,0.165,154.037,158478,4
73D5hBkiVZkopZrmBZTBWf,Facebook Story,Frank Ocean,59,2016-08-20,0.526,0.179,0,-20.55,1,0.873,0.0,0.248,0.698,81.993,68588,3
1VZLEW5ZfcAbKZ94XQiSZF,Close To You,Frank Ocean,67,2016-08-20,0.855,0.663,5,-8.401,0,0.194,0.0013,0.146,0.815,77.978,85754,4
2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,Frank Ocean,82,2016-08-20,0.501,0.0958,0,-15.605,1,0.77,0.0,0.298,0.204,108.741,248808,4
5Y7dUgG3vyx3541JagbWvv,This Ain't Love,Giveon,54,2020-03-27,0.416,0.455,7,-9.911,1,0.464,2.05e-05,0.619,0.408,81.735,164967,4
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,81,2020-03-27,0.449,0.465,0,-8.964,1,0.524,1.02e-06,0.303,0.543,89.087,198371,3
2wP1SEiYQk9s1hFdyZIgEr,When It's All Said And Done,Giveon,54,2021-03-12,0.434,0.358,4,-14.857,0,0.937,0.0,0.739,0.897,109.921,55063,1
5SGEPm9ge10bD4j3ec9UHV,Missed You - Bonus Track,The Weeknd,59,2020-03-20,0.689,0.374,5,-10.038,0,0.115,0.000132,0.111,0.321,151.98,144540,4
4OPcKAVpIquCyW94TEaD3A,"i don't wanna fall in love, it's too late now",Chase Shakur,67,2022-06-24,0.352,0.344,9,-7.467,0,0.773,0.0,0.377,0.341,107.722,55049,3
3LfHBTYZBTqmz43tvVXJBd,Deep,Summer Walker,77,2018-10-19,0.646,0.335,3,-9.915,0,0.626,1.3e-05,0.107,0.419,167.927,92093,4
6RMltEudPPFoJuUoshxRBB,Toroka,Christian Kuria,60,2020-10-21,0.641,0.438,5,-7.029,1,0.905,0.000134,0.108,0.343,67.529,202075,4
1BSZGNpIm2nBt1hWSK2bRp,Good Heels (feat. Jazmine Sullivan),"Anderson .Paak, Jazmine Sullivan",61,2019-04-12,0.774,0.508,9,-7.897,0,0.0101,6.54e-05,0.0539,0.45,80.13,98250,4
1VAKnb1btGrQXcVZVSRkPe,Good & Plenty,"Alex Isley, Masego, Jack Dine",66,2020-07-17,0.658,0.619,9,-7.316,0,0.788,0.0667,0.0951,0.354,136.077,204706,4
